Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
12,Antonio Anderson,SF,24,OKC,1,0,15,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,0,1,0,0,0,1,1,2,anderan02
13,Ryan Anderson,PF,21,ORL,63,6,14.5,2.7,6.2,0.436,1.2,3.3,0.37,1.4,2.8,0.514,0.536,1.1,1.3,0.866,1.1,2.1,3.2,0.6,0.4,0.2,0.9,1.3,7.7,anderry01
14,Carmelo Anthony,SF,25,DEN,69,69,38.2,10,21.8,0.458,0.9,2.7,0.316,9.1,19.1,0.478,0.478,7.4,8.9,0.83,2.2,4.4,6.6,3.2,1.3,0.4,3,3.3,28.2,anthoca01
15,Joel Anthony,C,27,MIA,80,16,16.5,1,2,0.478,0,0,,1,2,0.478,0.478,0.8,1.2,0.717,1.5,1.6,3.1,0.2,0.3,1.4,0.6,2,2.7,anthojo01
16,Gilbert Arenas,PG,28,WAS,32,32,36.5,7.9,19.3,0.411,2,5.7,0.348,5.9,13.6,0.437,0.462,4.8,6.5,0.739,0.5,3.6,4.2,7.2,1.3,0.3,3.7,3,22.6,arenagi01
17,Trevor Ariza,SF,24,HOU,72,71,36.5,5.5,13.9,0.394,1.9,5.7,0.334,3.6,8.2,0.436,0.462,2.1,3.2,0.649,1.1,4.5,5.6,3.8,1.8,0.6,2.2,2.3,14.9,arizatr01
18,Hilton Armstrong,PF-C,25,TOT,33,0,10.2,0.8,2.4,0.354,0,0,0,0.8,2.4,0.359,0.354,0.5,1,0.469,0.8,1.6,2.5,0.6,0.5,0.4,0.7,1.8,2.2,armsthi01
18,Hilton Armstrong,PF,25,NOH,18,0,13.3,1.1,2.8,0.38,0,0,,1.1,2.8,0.38,0.38,0.7,1.6,0.464,0.9,2.4,3.4,0.9,0.4,0.4,0.7,2.4,2.8,armsthi01
18,Hilton Armstrong,C,25,SAC,6,0,9.3,0.7,2,0.333,0,0,,0.7,2,0.333,0.333,0.3,0.3,1,0.8,1.5,2.3,0.3,0.3,0.7,0.7,0.8,1.7,armsthi01
18,Hilton Armstrong,C,25,HOU,9,0,4.4,0.6,1.9,0.294,0,0.1,0,0.6,1.8,0.313,0.294,0,0.2,0,0.6,0.1,0.7,0.3,0.6,0,0.6,1.1,1.1,armsthi01
19,Carlos Arroyo,PG,30,MIA,72,35,22,2.5,5.2,0.475,0.1,0.3,0.28,2.4,4.9,0.489,0.484,1.1,1.3,0.844,0.4,1.4,1.8,3.1,0.5,0.1,0.8,1.4,6.1,arroyca01
20,Darrell Arthur,PF,21,MEM,32,1,14.3,2,4.6,0.432,0,0,0,2,4.5,0.434,0.432,0.5,0.9,0.567,1.2,2.3,3.4,0.5,0.4,0.4,0.7,1.9,4.5,arthuda01
21,Chucky Atkins,PG,35,DET,40,11,16.1,1.4,3.9,0.363,0.6,1.8,0.301,0.9,2.1,0.417,0.433,0.6,0.7,0.926,0.1,0.6,0.7,2.3,0.4,0,0.8,1.3,4,atkinch01
22,D.J. Augustin,PG,22,CHA,80,2,18.4,2.1,5.4,0.386,0.9,2.2,0.393,1.2,3.2,0.381,0.467,1.3,1.6,0.779,0.1,1.1,1.2,2.4,0.6,0.1,0.9,1.6,6.4,augusdj01
23,Jeff Ayres,C,22,POR,39,4,10.4,1.1,1.7,0.662,0,0,,1.1,1.7,0.662,0.662,0.5,0.5,0.9,0.6,1.9,2.5,0,0.2,0.4,0.3,1.9,2.7,pendeje02
24,Kelenna Azubuike,SF,26,GSW,9,7,25.7,5.3,9.8,0.545,1.1,3,0.37,4.2,6.8,0.623,0.602,2.1,3.1,0.679,1.3,3.2,4.6,1.1,0.6,1,0.8,1.8,13.9,azubuke01
25,Renaldo Balkman,SF,25,DEN,13,1,7,0.5,1.4,0.333,0,0.5,0,0.5,0.8,0.545,0.333,0.2,0.5,0.333,0.3,1.5,1.8,0.5,0.6,0.2,0.5,1.2,1.1,balkmre01
26,Marcus Banks,PG,28,TOR,22,0,11.1,1.8,3.3,0.534,0.3,1.1,0.292,1.5,2.2,0.653,0.582,1.1,1.3,0.828,0.1,0.9,1,1.2,0.5,0.1,0.9,1.4,5,banksma01
27,Leandro Barbosa,PG,27,PHO,44,5,17.9,3.5,8.3,0.425,1,3.1,0.324,2.5,5.2,0.485,0.485,1.5,1.7,0.877,0.3,1.3,1.6,1.5,0.5,0.3,1,1.6,9.5,barbole01
28,J.J. Barea,PG,25,DAL,78,18,19.8,3,6.8,0.44,0.7,2,0.357,2.3,4.7,0.476,0.493,1,1.2,0.844,0.2,1.7,1.9,3.3,0.4,0.1,1.3,1.5,7.6,bareajo01
29,Andrea Bargnani,PF,24,TOR,80,80,35,6.7,14.3,0.47,1.5,4.1,0.372,5.2,10.2,0.509,0.523,2.3,2.9,0.774,1.3,4.9,6.2,1.2,0.3,1.4,1.5,2.7,17.2,bargnan01
30,Matt Barnes,SF,29,ORL,81,58,25.9,3.3,6.9,0.487,0.8,2.6,0.319,2.5,4.3,0.586,0.546,1.3,1.8,0.74,1.3,4.2,5.5,1.7,0.7,0.4,1.4,2.3,8.8,barnema02
31,Earl Barron,C,28,NYK,7,6,33.1,4.3,9.7,0.441,0,0,,4.3,9.7,0.441,0.441,3.1,4.1,0.759,4.4,6.6,11,1.1,0.6,0.6,1.6,3.4,11.7,barroea01
32,Brandon Bass,PF,24,ORL,50,3,13,2.4,4.7,0.511,0,0,,2.4,4.7,0.511,0.511,1,1.3,0.825,1.1,1.5,2.5,0.4,0.2,0.5,0.6,1.4,5.8,bassbr01
33,Tony Battie,C,33,NJN,15,0,8.9,0.9,2.7,0.35,0.1,0.3,0.25,0.9,2.4,0.361,0.363,0.5,0.7,0.7,0.3,1.3,1.5,0.2,0.3,0.1,0.2,1.3,2.4,battito01
34,Shane Battier,SG,31,HOU,67,62,32.4,2.7,6.7,0.398,1.5,4.2,0.362,1.1,2.5,0.458,0.511,1.1,1.6,0.726,1.1,3.6,4.7,2.4,0.8,1.1,1,2.1,8,battish01
35,Nicolas Batum,SF,21,POR,37,25,24.8,3.8,7.2,0.519,1.5,3.6,0.409,2.3,3.7,0.625,0.619,1.2,1.4,0.843,0.9,2.9,3.8,1.2,0.6,0.7,0.7,2.2,10.1,batumni01
36,Jerryd Bayless,SG,21,POR,74,11,17.6,2.7,6.5,0.414,0.4,1.2,0.315,2.3,5.3,0.437,0.444,2.7,3.3,0.831,0.2,1.4,1.6,2.3,0.4,0.1,1.3,2.1,8.5,bayleje01
37,Michael Beasley,PF,21,MIA,78,78,29.8,6,13.3,0.45,0.4,1.3,0.275,5.6,12,0.469,0.463,2.5,3.1,0.8,1.6,4.8,6.4,1.3,1,0.6,1.7,2.8,14.8,beaslmi01
38,Rodrigue Beaubois,PG,21,DAL,56,16,12.5,2.8,5.3,0.518,0.8,2,0.409,2,3.4,0.582,0.594,0.8,0.9,0.808,0.2,1.2,1.4,1.3,0.5,0.2,1,1.5,7.1,beaubro01
39,Marco Belinelli,SG,23,TOR,66,1,17,2.3,5.7,0.406,0.9,2.4,0.38,1.4,3.3,0.425,0.485,1.5,1.8,0.835,0.2,1.2,1.4,1.3,0.6,0.1,0.9,1.2,7.1,belinma01
40,Charlie Bell,SG,30,MIL,71,39,22.7,2.4,6.2,0.381,1,2.8,0.365,1.4,3.4,0.395,0.464,0.7,0.9,0.716,0.4,1.4,1.9,1.5,0.5,0.2,0.8,1.9,6.5,bellch01
41,Raja Bell,SG,33,TOT,6,5,30,4.7,10.2,0.459,2,4.5,0.444,2.7,5.7,0.471,0.557,0.5,0.5,1,0.8,3,3.8,2.2,0.7,0.3,0.8,2.5,11.8,bellra01
41,Raja Bell,SG,33,CHA,5,5,31.4,4.8,11,0.436,1.8,4.8,0.375,3,6.2,0.484,0.518,0.6,0.6,1,1,3.2,4.2,2,0.8,0.4,1,2.6,12,bellra01
41,Raja Bell,SG,33,GSW,1,0,23,4,6,0.667,3,3,1,1,3,0.333,0.917,0,0,,0,2,2,3,0,0,0,2,11,bellra01
42,Jonathan Bender,SF,29,NYK,25,1,11.7,1.6,4,0.4,0.6,1.6,0.359,1,2.4,0.426,0.47,1,1,0.923,0.6,1.5,2.1,0.6,0.1,0.7,1.1,1.3,4.7,bendejo01
43,Mike Bibby,PG,31,ATL,80,80,27.4,3.4,8.1,0.416,1.6,4.1,0.389,1.8,4,0.444,0.514,0.9,1,0.861,0.3,2.1,2.3,3.9,0.8,0,1.1,2,9.1,bibbymi01
44,Andris Biedriņš,C,23,GSW,33,29,23.1,2.5,4.2,0.591,0,0,,2.5,4.2,0.591,0.591,0.1,0.8,0.16,1.9,5.9,7.8,1.7,0.6,1.3,1,3.5,5,biedran01
45,Chauncey Billups,PG,33,DEN,73,73,34.1,5.5,13.2,0.418,2.2,5.6,0.386,3.4,7.6,0.441,0.499,6.4,7,0.91,0.3,2.8,3.1,5.6,1.1,0.1,2.4,2.1,19.5,billuch01
46,DeJuan Blair,PF,20,SAS,82,23,18.2,3.4,6,0.556,0,0,0,3.4,6,0.558,0.556,1.1,2,0.547,2.4,4,6.4,0.8,0.6,0.5,1.4,2.7,7.8,blairde01
47,Steve Blake,PG,29,TOT,80,38,27,2.7,6.5,0.416,1.5,3.7,0.395,1.3,2.9,0.443,0.527,0.5,0.6,0.75,0.3,2.1,2.3,4.8,0.7,0.1,1.6,1.5,7.3,blakest01
47,Steve Blake,PG,29,POR,51,28,27.4,2.8,7,0.403,1.5,4.1,0.377,1.3,2.9,0.439,0.513,0.5,0.6,0.75,0.3,2,2.3,4,0.7,0,1.3,1.6,7.6,blakest01
47,Steve Blake,PG,29,LAC,29,10,26.3,2.6,5.8,0.443,1.3,3,0.437,1.2,2.8,0.45,0.557,0.4,0.6,0.75,0.2,2.2,2.4,6.1,0.7,0.1,2.2,1.3,6.8,blakest01
48,Andray Blatche,PF,23,WAS,81,36,27.9,5.9,12.3,0.478,0.2,0.5,0.295,5.7,11.8,0.487,0.485,2.1,2.9,0.744,2,4.3,6.3,2.1,1,0.9,2.2,2.7,14.1,blatcan01
49,Keith Bogans,SF,29,SAS,79,50,19.7,1.5,3.8,0.403,0.9,2.5,0.357,0.6,1.3,0.49,0.52,0.5,0.6,0.74,0.3,1.9,2.2,1.2,0.6,0.2,0.7,2,4.4,boganke01
50,Andrew Bogut,C,25,MIL,69,69,32.3,6.9,13.2,0.52,0,0,0,6.9,13.2,0.521,0.52,2.2,3.4,0.629,3,7.1,10.2,1.8,0.6,2.5,1.9,3.2,15.9,bogutan01
51,Matt Bonner,PF,29,SAS,65,8,17.9,2.6,5.7,0.446,1.4,3.6,0.39,1.2,2.2,0.539,0.567,0.5,0.7,0.729,0.8,2.5,3.3,1,0.5,0.4,0.6,1.7,7,bonnema01
52,Josh Boone,PF,25,NJN,63,28,16.6,1.9,3.5,0.525,0,0,,1.9,3.5,0.525,0.525,0.3,0.9,0.328,2,3,5,0.5,0.5,0.8,0.6,1.8,4,boonejo01
53,Carlos Boozer,PF,28,UTA,78,78,34.3,7.9,14.1,0.562,0,0,,7.9,14.1,0.562,0.562,3.7,4.9,0.742,2.3,8.9,11.2,3.2,1.1,0.5,2.7,3.5,19.5,boozeca01
54,Chris Bosh*,C,25,TOR,70,70,36.1,8.6,16.5,0.518,0.1,0.3,0.364,8.5,16.2,0.521,0.522,6.7,8.4,0.797,2.9,7.9,10.8,2.4,0.6,1,2.4,2.4,24,boshch01
55,Ryan Bowen,SF,34,OKC,1,0,8,1,1,1,0,0,,1,1,1,1,2,2,1,1,1,2,0,1,0,0,2,4,bowenry01
56,Earl Boykins,PG,33,WAS,67,1,16.7,2.6,6,0.427,0.3,0.9,0.317,2.3,5.1,0.446,0.45,1.1,1.3,0.865,0.3,0.9,1.1,2.6,0.4,0,1,0.7,6.6,boykiea01
57,Elton Brand,PF,30,PHI,76,57,30.2,5.4,11.3,0.48,0,0,0,5.4,11.3,0.481,0.48,2.3,3.1,0.738,2.4,3.7,6.1,1.4,1.1,1.1,1.7,3.1,13.1,brandel01
58,Corey Brewer,SG,23,MIN,82,82,30.3,5,11.6,0.431,1,2.9,0.346,4,8.7,0.459,0.474,2,3.1,0.648,0.9,2.5,3.4,2.4,1.4,0.4,2,2.7,13,breweco01
59,Ronnie Brewer,SG,24,TOT,58,53,30,3.6,7.4,0.487,0.1,0.5,0.258,3.5,6.9,0.505,0.497,1.5,2.3,0.639,0.8,2.4,3.2,2.7,1.6,0.3,0.9,1.4,8.8,brewero02
59,Ronnie Brewer,SG,24,UTA,53,53,31.4,3.9,7.8,0.495,0.2,0.6,0.258,3.7,7.3,0.514,0.505,1.5,2.4,0.633,0.8,2.6,3.4,2.8,1.6,0.3,1,1.5,9.5,brewero02
59,Ronnie Brewer,SG,24,MEM,5,0,16,0.6,2.6,0.231,0,0,,0.6,2.6,0.231,0.231,0.8,1,0.8,0.2,1.2,1.4,0.6,1.2,0,0.4,0,2,brewero02
60,Primož Brezec,C,30,TOT,21,0,4.5,0.4,1.2,0.346,0,0,,0.4,1.2,0.346,0.346,0,0.3,0.167,0.6,0.6,1.2,0,0,0.1,0.1,0.9,0.9,brezepr01
60,Primož Brezec,C,30,PHI,7,0,5.1,0.3,1.9,0.154,0,0,,0.3,1.9,0.154,0.154,0.1,0.3,0.5,0.9,0.9,1.7,0,0.1,0.1,0,1.3,0.7,brezepr01
60,Primož Brezec,C,30,MIL,14,0,4.2,0.5,0.9,0.538,0,0,,0.5,0.9,0.538,0.538,0,0.3,0,0.4,0.5,0.9,0.1,0,0.1,0.1,0.7,1,brezepr01
61,Jon Brockman,PF,22,SAC,52,4,12.6,1.1,2,0.534,0,0,,1.1,2,0.534,0.534,0.7,1.2,0.597,2,2.1,4.1,0.4,0.3,0.1,0.4,2.2,2.8,brockjo01
62,Aaron Brooks,PG,25,HOU,82,82,35.6,7,16.2,0.432,2.5,6.4,0.398,4.5,9.8,0.454,0.511,3,3.6,0.822,0.7,2,2.6,5.3,0.8,0.2,2.8,2.4,19.6,brookaa01
63,Bobby Brown,PG,25,TOT,45,0,11.5,2,5.3,0.371,0.6,2.2,0.265,1.4,3.1,0.446,0.426,0.3,0.3,0.867,0.2,0.6,0.8,2,0.3,0,1,0.9,4.8,brownbo02
63,Bobby Brown,PG,25,NOH,22,0,14.9,2.7,6.9,0.395,0.8,3,0.258,2,3.9,0.5,0.451,0.4,0.4,1,0,0.8,0.8,2.1,0.4,0,1.1,1.3,6.6,brownbo02
63,Bobby Brown,PG,25,LAC,23,0,8.3,1.2,3.7,0.329,0.4,1.4,0.281,0.8,2.3,0.358,0.382,0.2,0.3,0.714,0.3,0.5,0.9,1.8,0.3,0,1,0.6,3,brownbo02
64,Derrick Brown,SF,22,CHA,57,0,9.4,1.2,2.6,0.463,0,0.1,0.286,1.2,2.5,0.471,0.469,0.8,1.3,0.667,0.5,0.8,1.4,0.3,0.4,0.2,0.3,0.9,3.3,brownde04
65,Devin Brown,SG,31,TOT,50,37,21.2,2.7,7.2,0.377,1.2,3.3,0.354,1.6,3.9,0.396,0.457,1.4,1.7,0.802,0.6,1.9,2.5,1.3,0.7,0.1,1.2,1.4,8,brownde02
65,Devin Brown,SG,31,NOH,39,37,24.8,3.3,8.3,0.394,1.4,3.8,0.367,1.9,4.6,0.416,0.477,1.8,2.2,0.802,0.7,2.1,2.8,1.5,0.8,0.1,1.5,1.6,9.7,brownde02
65,Devin Brown,SG,31,CHI,11,0,8.5,0.7,3.3,0.222,0.4,1.5,0.235,0.4,1.7,0.211,0.278,0,0,,0.2,1.2,1.4,0.6,0.3,0.1,0.5,0.9,1.8,brownde02
66,Kwame Brown,C,27,DET,48,1,13.8,1.3,2.6,0.5,0,0,0,1.3,2.6,0.504,0.5,0.7,2,0.337,1.1,2.6,3.7,0.5,0.3,0.3,0.9,1.9,3.3,brownkw01
67,Shannon Brown,SG,24,LAL,82,7,20.7,3.1,7.2,0.427,0.8,2.3,0.328,2.3,4.9,0.474,0.48,1.2,1.5,0.818,0.4,1.9,2.2,1.3,0.7,0.4,0.8,1.6,8.1,brownsh01
68,Kobe Bryant*,SG,31,LAL,73,73,38.8,9.8,21.5,0.456,1.4,4.1,0.329,8.5,17.4,0.487,0.488,6,7.4,0.811,1.1,4.3,5.4,5,1.5,0.3,3.2,2.6,27,bryanko01
69,Chase Budinger,SF,21,HOU,74,4,20.1,3.4,7.6,0.441,1.2,3.4,0.369,2.1,4.3,0.497,0.522,0.9,1.2,0.77,0.5,2.5,3,1.2,0.5,0.1,0.6,1.1,8.9,budinch01
70,Caron Butler,SF-SG,29,TOT,74,74,37.6,6.1,14.2,0.428,0.6,2,0.29,5.5,12.2,0.45,0.448,3.6,4.3,0.838,1.4,4.8,6.2,2.1,1.6,0.3,2.2,2.6,16.3,butleca01
70,Caron Butler,SF,29,WAS,47,47,39.4,6.2,14.8,0.422,0.5,2,0.263,5.7,12.7,0.447,0.44,3.9,4.5,0.877,1.4,5.3,6.7,2.3,1.4,0.3,2.4,2.7,16.9,butleca01
70,Caron Butler,SG,29,DAL,27,27,34.4,5.8,13.2,0.44,0.6,1.9,0.34,5.2,11.4,0.456,0.464,2.9,3.9,0.76,1.3,4,5.4,1.8,1.8,0.3,1.7,2.5,15.2,butleca01
71,Rasual Butler,SF,30,LAC,82,64,33,4.3,10.6,0.409,1.8,5.3,0.336,2.6,5.3,0.482,0.493,1.5,1.8,0.841,0.5,2.5,2.9,1.4,0.4,0.8,1,1.5,11.9,butlera01
72,Andrew Bynum,C,22,LAL,65,65,30.4,6,10.6,0.57,0,0,0,6,10.6,0.571,0.57,3,4,0.739,2.7,5.6,8.3,1,0.5,1.4,1.8,3,15,bynuman01
73,Will Bynum,PG,27,DET,63,20,26.5,3.8,8.5,0.444,0.2,0.9,0.218,3.6,7.6,0.47,0.455,2.3,2.8,0.798,0.4,1.9,2.3,4.5,0.9,0.1,1.8,2.3,10,bynumwi01
74,José Calderón,PG,28,TOR,68,39,26.7,4,8.4,0.482,1,2.5,0.398,3,5.8,0.519,0.542,1.2,1.5,0.798,0.3,1.8,2.1,5.9,0.7,0.1,1.5,2,10.3,caldejo01
75,Marcus Camby,PF-C,35,TOT,74,74,31.3,3.2,6.8,0.475,0,0.1,0.286,3.2,6.7,0.478,0.477,1.1,1.6,0.639,3.4,8.4,11.8,2.5,1.3,2,1.2,2.2,7.5,cambyma01
75,Marcus Camby,PF,35,LAC,51,51,31.3,3.3,7,0.466,0,0.1,0.333,3.2,6.9,0.469,0.469,1.2,1.8,0.659,3.3,8.8,12.1,3,1.4,1.9,1.3,2.1,7.7,cambyma01
75,Marcus Camby,C,35,POR,23,23,31.2,3.1,6.3,0.497,0,0,0,3.1,6.3,0.5,0.497,0.8,1.3,0.581,3.6,7.5,11.1,1.5,1.1,2,1.2,2.4,7,cambyma01
76,Brian Cardinal,PF,32,MIN,29,0,9.2,0.5,1.2,0.389,0.1,0.3,0.333,0.4,0.9,0.407,0.431,0.6,0.6,0.944,0.2,0.8,1,0.8,0.3,0.1,0.2,1.9,1.7,cardibr01
77,Rodney Carney,SG,25,PHI,68,0,12.6,1.7,4.1,0.401,0.6,2,0.304,1.1,2.2,0.49,0.473,0.8,0.9,0.825,0.4,1.6,2,0.5,0.4,0.3,0.3,1.2,4.7,carnero01
78,DeMarre Carroll,SF,23,MEM,71,1,11.2,1.2,3.1,0.396,0,0.1,0,1.2,3,0.407,0.396,0.5,0.7,0.623,0.7,1.4,2.1,0.5,0.4,0.1,0.3,1.5,2.9,carrode01
79,Matt Carroll,SG,29,DAL,25,0,4.8,0.7,2,0.36,0.2,0.8,0.211,0.6,1.2,0.452,0.4,0.2,0.2,1,0.2,0.3,0.5,0.2,0.2,0,0.3,0.5,1.8,carroma01
80,Anthony Carter,PG,34,DEN,54,7,15.9,1.4,3.4,0.42,0.3,1.2,0.27,1.1,2.2,0.5,0.467,0.2,0.2,0.846,0.3,1.3,1.6,3,0.7,0.2,1.1,1.3,3.3,cartean01
81,Vince Carter,SG,33,ORL,75,74,30.8,5.8,13.5,0.428,1.6,4.3,0.367,4.2,9.2,0.456,0.486,3.4,4.1,0.84,0.4,3.5,3.9,3.1,0.7,0.2,1.4,2.5,16.6,cartevi01
82,Omri Casspi,SF,21,SAC,77,31,25.1,3.9,8.7,0.446,1,2.6,0.369,2.9,6.1,0.48,0.502,1.5,2.3,0.672,1,3.6,4.5,1.2,0.7,0.2,1.3,1.6,10.3,casspom01
83,Mario Chalmers,PG,23,MIA,73,22,24.8,2.5,6.2,0.401,1,3.2,0.318,1.5,3,0.491,0.483,1.1,1.5,0.745,0.3,1.5,1.8,3.4,1.2,0.2,1.7,2.4,7.1,chalmma01
84,Tyson Chandler,C,27,CHA,51,27,22.8,2.1,3.7,0.574,0,0,,2.1,3.7,0.574,0.574,2.3,3.1,0.732,2.2,4,6.3,0.3,0.3,1.1,1.8,2.7,6.5,chandty01
85,Wilson Chandler,SG,22,NYK,65,64,35.7,6.3,13.2,0.479,0.6,2.3,0.267,5.7,10.9,0.524,0.502,2,2.5,0.806,1.4,3.9,5.4,2.1,0.7,0.8,1.7,2.8,15.3,chandwi01
86,Earl Clark,PF,22,PHO,51,0,7.5,1.1,3,0.371,0,0.1,0.4,1.1,2.9,0.37,0.377,0.5,0.7,0.722,0.4,0.9,1.2,0.4,0.1,0.3,0.5,0.5,2.7,clarkea01
87,Jarron Collins,C,31,PHO,34,10,7.7,0.4,0.9,0.387,0,0,,0.4,0.9,0.387,0.387,0.3,0.7,0.4,0.6,1.2,1.8,0.2,0.1,0.1,0.3,1.2,1,collija03
88,Jason Collins,C,31,ATL,24,0,4.8,0.3,1,0.348,0,0,0,0.3,0.9,0.364,0.348,0,0.1,0,0.2,0.4,0.6,0.2,0.1,0.1,0.2,0.9,0.7,collija04
89,Mardy Collins,SG,25,LAC,43,0,10.9,1.1,3,0.367,0.1,0.4,0.235,1,2.6,0.387,0.383,0.3,0.5,0.619,0.3,0.9,1.2,1,0.5,0,0.7,1,2.6,collima01
90,Darren Collison,PG,22,NOH,76,37,27.8,4.9,10.4,0.477,0.6,1.5,0.4,4.3,8.9,0.49,0.506,1.9,2.3,0.851,0.5,2,2.5,5.7,1,0.1,2.7,1.2,12.4,collida01
91,Nick Collison,C,29,OKC,75,5,20.8,2.4,4.1,0.589,0,0.1,0.25,2.4,4.1,0.593,0.591,1,1.4,0.692,2,3.1,5.1,0.5,0.5,0.6,0.8,3.1,5.9,collini01
92,Mike Conley,PG,22,MEM,80,80,32.1,4.6,10.4,0.445,1,2.7,0.387,3.6,7.7,0.464,0.494,1.7,2.3,0.743,0.4,2,2.4,5.3,1.4,0.2,2.1,2.2,12,conlemi01
93,Will Conroy,PG,27,HOU,5,0,7.2,0.6,2,0.3,0,0.6,0,0.6,1.4,0.429,0.3,0,0.4,0,0,0.6,0.6,1.4,0,0,0.8,1,1.2,conrowi01
94,Brian Cook,PF,29,HOU,15,0,2.9,0.5,1.5,0.304,0.1,0.6,0.222,0.3,0.9,0.357,0.348,0.3,0.5,0.714,0.1,0.5,0.6,0.1,0,0.1,0.4,0.3,1.4,cookbr01
95,Daequan Cook,SG,22,MIA,45,3,15.4,1.8,5.6,0.32,0.9,2.8,0.317,0.9,2.8,0.323,0.399,0.5,0.6,0.84,0.2,1.6,1.8,1,0.3,0.2,0.5,1.1,5,cookda02
96,Jamal Crawford,SG,29,ATL,79,0,31.1,6.3,14,0.449,2.1,5.4,0.382,4.2,8.6,0.491,0.523,3.4,4,0.857,0.4,2.1,2.5,3,0.8,0.2,1.7,1.7,18,crawfja01
97,Dante Cunningham,PF,22,POR,63,2,11.2,1.7,3.4,0.495,0,0,0,1.7,3.4,0.5,0.495,0.5,0.8,0.646,0.9,1.7,2.5,0.2,0.4,0.3,0.2,1.5,3.9,cunnida01
98,Eddy Curry,C,27,NYK,7,0,8.9,1.1,3,0.381,0,0,,1.1,3,0.381,0.381,1.4,2.4,0.588,0.6,1.3,1.9,0,0,0.1,1.9,1.9,3.7,curryed01
99,JamesOn Curry,PG,24,LAC,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,curryja01
100,Stephen Curry,PG,21,GSW,80,77,36.2,6.6,14.3,0.462,2.1,4.8,0.437,4.5,9.5,0.474,0.535,2.2,2.5,0.885,0.6,3.9,4.5,5.9,1.9,0.2,3,3.2,17.5,curryst01
